customer_id,full_name,phone_number,age,district,subscription_plan,registration_date,is_fraud,credit_score,plan_price_egp,plan_data_gb,plan_call_minutes,age_group,credit_score_group,registration_year,registration_month,plan_price,credit_category
VF-000160,Rania Ahmed Ramadan,1024679315,41,Nasr City - Mostafa El-Nahas,Prepaid 200,2022-06-05,0,840,600,200,5000,36-50,Excellent (750+),2022,6,200,Excellent
VF-000161,Noha Farouk Hassan,1079631857,18,Nasr City - Zone 2,Prepaid 100,2024-04-09,0,557,100,15,300,18-25,Fair (500-650),2024,4,100,Fair
VF-000162,Walid Mohamed Shahatah,1029015320,24,Nasr City - Zone 8,Prepaid 50,2025-10-06,0,612,50,5,100,18-25,Poor (<500),2025,10,50,Fair
VF-000163,Noha Ali El-Sharkawi,1032059232,20,Nasr City - Zone 2,Student Plan,2022-04-02,0,653,80,20,200,18-25,Good (650-750),2022,4,80,Good
VF-000164,Mona Ramadan Awad,1092424037,29,Unknown,Prepaid 100,2025-10-09,0,729,100,15,300,26-35,Poor (<500),2025,10,100,Good
VF-000165,Amr Ibrahim Ramadan,1025294777,52,Nasr City - Zone 3,Prepaid 100,2024-04-02,0,338,100,15,300,50+,Poor (<500),2024,4,100,Poor
VF-000166,Walid Nabil El-Banna,1049922369,47,Nasr City - Abbas El-Akkad,Family Plan,2023-11-01,0,694,300,80,1500,36-50,Good (650-750),2023,11,300,Good
VF-000167,Dina Magdy Salamah,1034931439,44,Nasr City - Abbas El-Akkad,Postpaid 150,2022-12-09,0,468,150,25,500,36-50,Poor (<500),2022,12,150,Poor
VF-000168,Dina Mahmoud El-Masry,1075043108,46,Nasr City - Abbas El-Akkad,Postpaid 150,2020-11-08,0,571,600,200,5000,36-50,,2020,11,150,Fair
VF-000169,Doaa Fathi Ahmed,1046890134,23,Nasr City - Abbas El-Akkad,Prepaid 100,2024-07-09,0,404,100,15,300,18-25,Poor (<500),2024,7,100,Poor
VF-000170,Amr Ibrahim Gamal,1015584869,67,Nasr City - Mostafa El-Nahas,Postpaid 400,2021-11-21,0,775,400,100,2000,50+,Excellent (750+),2021,11,400,Excellent
VF-000171,Hussein Ahmed Rida,1025755285,34,Nasr City - Zone 10,Student Plan,2023-07-19,0,805,600,200,5000,26-35,Excellent (750+),2023,7,80,Excellent
VF-000172,Hana Hassan Ramadan,1047726592,31,Nasr City - Zone 7,Prepaid 50,2024-12-31,0,445,50,5,100,26-35,Poor (<500),2024,12,50,Poor
VF-000173,Khaled Farouk Abdullah,1053231088,35,Nasr City - Zone 3,Prepaid 50,2024-09-07,0,302,50,5,100,26-35,Poor (<500),2024,9,50,Poor
VF-000174,Yasmin Salah Ibrahim,1059535894,58,Nasr City - Zone 2,Postpaid 150,2023-12-01,0,724,150,25,500,50+,Good (650-750),2023,12,150,Good
VF-000175,Ghada Nabil El-Banna,1038434222,22,Nasr City - Mostafa El-Nahas,Postpaid 250,2024-12-09,0,576,250,50,1000,18-25,,2024,12,250,Fair
VF-000176,Nour Ahmed Hassan,1031204188,22,Nasr City - El Mirghany,Postpaid 400,2025-11-17,0,461,400,100,2000,18-25,,2025,11,400,Poor
VF-000177,Adel Omar Ibrahim,1097095388,59,Nasr City - Zone 10,Postpaid 150,2026-04-15,0,460,150,25,500,50+,Poor (<500),2026,4,150,Poor
VF-000178,Mohamed Abdallah Shahatah,1069735865,22,Nasr City - Zone 3,Prepaid 100,2024-07-22,0,563,100,15,300,18-25,Fair (500-650),2024,7,100,Fair
VF-000179,Sara Ibrahim Hassan,1027870584,38,Nasr City - Zone 10,Postpaid 150,2026-03-19,0,467,150,25,500,36-50,Poor (<500),2026,3,150,Poor
VF-000180,Rana Hassan Mansour,1028792245,57,Nasr City - El Mirghany,Unlimited Premium,2025-08-06,0,827,600,200,5000,50+,Excellent (750+),2025,8,800,Excellent
VF-000181,Ghada Ali Farouk,1013600310,53,Nasr City - Abbas El-Akkad,Student Plan,2022-07-07,0,399,80,20,200,50+,Poor (<500),2022,7,80,Poor
VF-000182,Ghada Ahmed Ramadan,1077052833,68,Unknown,Student Plan,2023-04-10,0,737,80,20,200,50+,Poor (<500),2023,4,80,Good
VF-000183,Shimaa Farouk Zidan,1019064068,52,Nasr City - Zone 3,Student Plan,2025-06-07,0,559,80,20,200,50+,Poor (<500),2025,6,80,Fair
VF-000184,Salma Ramadan Ibrahim,1021220209,58,Nasr City - Mostafa El-Nahas,Prepaid 100,2023-04-15,0,306,100,15,300,50+,Poor (<500),2023,4,100,Poor
VF-000185,Hussein Farouk Hanafi,1025567455,33,Nasr City - Zone 1,Postpaid 150,2025-09-06,0,847,600,200,5000,26-35,Excellent (750+),2025,9,150,Excellent
VF-000186,Ashraf Mohamed Ahmed,1044795538,49,Nasr City - Zone 10,Postpaid 250,2023-08-01,0,748,250,50,1000,36-50,Good (650-750),2023,8,250,Good
VF-000187,Tarek Farouk Gamal,1094226031,51,Nasr City - Zone 2,Unlimited Premium,2021-05-12,0,477,600,200,5000,50+,,2021,5,800,Poor
VF-000188,Mariam Ibrahim Farouk,1011649277,65,Nasr City - Mostafa El-Nahas,Unlimited Premium,2025-03-09,0,801,800,-1,-1,50+,Excellent (750+),2025,3,800,Excellent
VF-000189,Mona Gamal Farouk,1026025721,44,Nasr City - Zone 10,Postpaid 150,2020-05-01,0,600,150,25,500,36-50,Fair (500-650),2020,5,150,Fair
VF-000190,Sami Sayed El-Gazzar,1059515518,37,Nasr City - Zone 10,Prepaid 100,2024-01-25,0,519,100,15,300,36-50,Fair (500-650),2024,1,100,Fair
VF-000191,Rana Lotfy El-Gazzar,1013209180,68,Nasr City - Zone 7,Unlimited Premium,2023-08-03,0,559,800,-1,-1,50+,,2023,8,800,Fair
VF-000192,Reem Ibrahim El-Sayed,1029109045,51,Nasr City - Zone 7,Postpaid 400,2023-01-03,0,739,400,100,2000,50+,,2023,1,400,Good
VF-000193,Doaa Ali Helmy,1020043577,24,Nasr City - Mostafa El-Nahas,Postpaid 250,2022-07-05,0,774,250,50,1000,18-25,Excellent (750+),2022,7,250,Excellent
VF-000194,Noha Gamal Rida,1088478184,35,Nasr City - Zone 7,Prepaid 50,2020-11-21,0,685,50,5,100,26-35,Poor (<500),2020,11,50,Good
VF-000195,Sami Sayed Rida,1050831043,34,Nasr City - Zone 2,Postpaid 400,2021-08-07,0,765,400,100,2000,26-35,Excellent (750+),2021,8,400,Excellent
VF-000196,Walid Ramadan Badawi,1064276605,21,Nasr City - Zone 8,Prepaid 50,2024-11-12,0,405,50,5,100,18-25,Poor (<500),2024,11,50,Poor
VF-000197,Mohamed Ahmed Khalil,1059961172,67,Nasr City - Zone 7,Postpaid 400,2023-11-15,0,776,400,100,2000,50+,Excellent (750+),2023,11,400,Excellent
VF-000198,Youssef Salah Ramadan,1071873691,26,Nasr City - Zone 2,Prepaid 50,2023-10-14,0,580,50,5,100,26-35,Poor (<500),2023,10,50,Fair
VF-000199,Hana Nabil El-Sayed,1014650569,29,Nasr City - Zone 8,Postpaid 400,2023-03-06,0,818,400,100,2000,26-35,Excellent (750+),2023,3,400,Excellent
VF-000200,Hassan Ramadan Ali,1082968364,44,Nasr City - Zone 7,Family Plan,2024-10-07,0,641,300,80,1500,36-50,Fair (500-650),2024,10,300,Fair
VF-000201,Yasmin Omar Ahmed,1047706144,19,Nasr City - Zone 10,Student Plan,2024-10-09,0,482,80,20,200,18-25,Poor (<500),2024,10,80,Poor
VF-000202,Ibrahim Abdel Gamal,1062133188,52,Nasr City - Zone 1,Postpaid 400,2022-10-09,0,792,400,100,2000,50+,Excellent (750+),2022,10,400,Excellent
VF-000203,Shimaa Mohamed Nasser,1035264294,62,Nasr City - Zone 10,Student Plan,2022-05-10,0,682,80,20,200,50+,Poor (<500),2022,5,80,Good
VF-000204,Ibrahim Abdel Mahmoud,1037040091,51,Nasr City - El Mirghany,Unlimited Premium,2025-10-24,0,842,800,-1,-1,50+,Excellent (750+),2025,10,800,Excellent
VF-000205,Amr Hassan El-Gazzar,1098870866,25,Nasr City - Mostafa El-Nahas,Postpaid 150,2025-07-07,1,461,150,25,500,18-25,Poor (<500),2025,7,150,Poor
VF-000206,Ghada Gamal Ahmed,1089047551,63,Nasr City - Mostafa El-Nahas,Prepaid 50,2023-03-12,0,356,50,5,100,50+,Poor (<500),2023,3,50,Poor
VF-000207,Shimaa Ahmed Ahmed,1023973438,56,Nasr City - Zone 10,Postpaid 250,2024-06-09,0,647,250,50,1000,50+,Fair (500-650),2024,6,250,Fair
VF-000208,Essam Gamal Rida,1057040785,18,Nasr City - Zone 8,Prepaid 200,2023-09-06,0,685,200,40,800,18-25,Good (650-750),2023,9,200,Good
VF-000209,Amira Ramadan Zidan,1087585294,52,Nasr City - El Zahraa,Postpaid 400,2023-05-08,0,752,400,100,2000,50+,Excellent (750+),2023,5,400,Excellent
VF-000210,Heba Ibrahim Ibrahim,1083423305,39,Nasr City - Zone 3,Postpaid 150,2025-07-01,0,712,150,25,500,36-50,Good (650-750),2025,7,150,Good
VF-000211,Ghada Mahmoud Morsy,1035499255,45,Nasr City - Zone 3,Prepaid 100,2025-09-05,0,431,100,15,300,36-50,Poor (<500),2025,9,100,Poor
VF-000212,Ahmed Ramadan Helmy,1067392300,53,Nasr City - El Mirghany,Prepaid 100,2021-09-08,0,452,100,15,300,50+,Poor (<500),2021,9,100,Poor
VF-000213,Sara Fathi El-Banna,1098723294,25,Nasr City - Zone 8,Prepaid 100,2024-02-08,0,542,100,15,300,18-25,Fair (500-650),2024,2,100,Fair
VF-000214,Hassan Salah Rida,1099586100,34,Nasr City - Zone 7,Student Plan,2022-04-10,0,752,80,20,200,26-35,Poor (<500),2022,4,80,Excellent
VF-000215,Essam Ramadan Khalil,1073729850,51,Nasr City - El Zahraa,Postpaid 400,2022-08-22,0,806,400,100,2000,50+,Excellent (750+),2022,8,400,Excellent
VF-000216,Omar Salah Ahmed,1020518444,28,Nasr City - Zone 7,Prepaid 50,2026-04-15,0,606,50,5,100,26-35,Poor (<500),2026,4,50,Fair
VF-000217,Ali Ramadan Abdel-Aziz,1011659440,43,Nasr City - Mostafa El-Nahas,Postpaid 150,2023-07-24,0,563,150,25,500,36-50,Fair (500-650),2023,7,150,Fair
VF-000218,Omar Ibrahim Ramadan,1097884113,36,Nasr City - Mostafa El-Nahas,Student Plan,2023-02-07,1,384,80,20,200,36-50,Poor (<500),2023,2,80,Poor
VF-000219,Nour Ramadan El-Masry,1059988144,62,Nasr City - Zone 7,Prepaid 200,2023-04-04,0,844,600,200,5000,50+,Excellent (750+),2023,4,200,Excellent
VF-000220,Khaled Sayed Hanafi,1021983878,46,Nasr City - Zone 10,Family Plan,2023-02-08,0,623,300,80,1500,36-50,Fair (500-650),2023,2,300,Fair
VF-000221,Majed Mahmoud Ibrahim,1080368504,37,Nasr City - Mostafa El-Nahas,Family Plan,2020-10-02,0,746,300,80,1500,36-50,Good (650-750),2020,10,300,Good
VF-000222,Nour Nabil Nasser,1095283260,30,Nasr City - Zone 8,Prepaid 100,2024-04-09,0,553,100,15,300,26-35,Fair (500-650),2024,4,100,Fair
VF-000223,Shimaa Lotfy Zidan,1013684342,40,Nasr City - Zone 3,Student Plan,2022-03-22,0,734,80,20,200,36-50,Poor (<500),2022,3,80,Good
VF-000224,Hassan Farouk Badawi,1090683906,19,Nasr City - Zone 1,Prepaid 200,2025-07-03,0,653,200,40,800,18-25,Good (650-750),2025,7,200,Good
VF-000225,Salma Ramadan El-Banna,1079878835,40,Nasr City - El Mirghany,Prepaid 100,2024-12-09,0,526,100,15,300,36-50,Fair (500-650),2024,12,100,Fair
VF-000226,Rania Sayed El-Sharkawi,1047108953,61,Nasr City - Zone 2,Prepaid 100,2022-04-18,0,435,100,15,300,50+,Poor (<500),2022,4,100,Poor
VF-000227,Majed Abdel Abdullah,1028781020,69,Nasr City - Abbas El-Akkad,Prepaid 50,2022-12-18,0,423,50,5,100,50+,Poor (<500),2022,12,50,Poor
VF-000228,Amr Abdallah El-Masry,1058116670,64,Nasr City - Zone 7,Postpaid 150,2022-05-05,0,749,150,25,500,50+,Good (650-750),2022,5,150,Good
VF-000229,Wael Omar Hanafi,1097836731,69,Nasr City - Mostafa El-Nahas,Postpaid 400,2022-09-02,0,829,400,100,2000,50+,Excellent (750+),2022,9,400,Excellent
VF-000230,Shimaa Sayed Rida,1093302863,25,Nasr City - El Mirghany,Prepaid 100,2025-04-20,0,608,100,15,300,18-25,Fair (500-650),2025,4,100,Fair
VF-000231,Adel Hassan Ali,1071414198,30,Nasr City - Zone 10,Unlimited Premium,2025-01-25,0,825,800,-1,-1,26-35,Excellent (750+),2025,1,800,Excellent
VF-000232,Ghada Ahmed Mahmoud,1031264801,46,Nasr City - Zone 8,Postpaid 150,2022-06-25,0,603,150,25,500,36-50,Fair (500-650),2022,6,150,Fair
VF-000233,Yasmin Mohamed Abdullah,1081274148,52,Nasr City - Zone 7,Unlimited Premium,2025-04-11,0,824,800,-1,-1,50+,Excellent (750+),2025,4,800,Excellent
VF-000234,Omar Ramadan Badawi,1050024028,55,Nasr City - Zone 8,Postpaid 400,2023-12-04,0,776,600,200,5000,50+,Excellent (750+),2023,12,400,Excellent
VF-000235,Tarek Fathi Zidan,1040107903,66,Nasr City - Zone 7,Prepaid 50,2024-01-31,0,726,50,5,100,50+,Poor (<500),2024,1,50,Good
VF-000236,Karim Omar El-Gazzar,1098848098,52,Nasr City - Abbas El-Akkad,Postpaid 400,2022-04-08,0,709,600,200,5000,50+,,2022,4,400,Good
VF-000237,Amira Hassan El-Sayed,1098916958,62,Nasr City - Zone 1,Postpaid 250,2026-04-27,0,663,250,50,1000,50+,Good (650-750),2026,4,250,Good
VF-000238,Hussein Ibrahim Ramadan,1045298445,24,Nasr City - El Mirghany,Prepaid 50,2022-04-07,0,339,50,5,100,18-25,Poor (<500),2022,4,50,Poor
VF-000239,Ashraf Fathi El-Masry,1024821786,33,Nasr City - Zone 1,Prepaid 100,2020-01-25,0,679,100,15,300,26-35,Poor (<500),2020,1,100,Good
VF-000240,Hassan Abdel Rida,1033448079,36,Nasr City - Zone 8,Prepaid 50,2025-03-24,0,797,50,5,100,36-50,Poor (<500),2025,3,50,Excellent
VF-000241,Mohamed Hassan Qasim,1093457527,59,Nasr City - Zone 3,Unlimited Premium,2023-01-12,0,826,800,-1,-1,50+,Excellent (750+),2023,1,800,Excellent
VF-000242,Heba Ramadan Nasser,1017871385,48,Nasr City - El Zahraa,Prepaid 100,2024-03-18,0,514,100,15,300,36-50,Poor (<500),2024,3,100,Fair
VF-000243,Hana Ramadan El-Gazzar,1027536261,40,Nasr City - Abbas El-Akkad,Postpaid 400,2025-02-01,0,816,400,100,2000,36-50,Excellent (750+),2025,2,400,Excellent
VF-000244,Ashraf Magdy El-Gazzar,1099904987,65,Nasr City - Abbas El-Akkad,Postpaid 400,2021-04-26,0,549,400,100,2000,50+,,2021,4,400,Fair
VF-000245,Aya Ramadan Ali,1031062435,70,Nasr City - Mostafa El-Nahas,Prepaid 100,2021-01-21,1,661,100,15,300,50+,Poor (<500),2021,1,100,Good
VF-000246,Heba Ahmed Badawi,1020580463,32,Nasr City - Mostafa El-Nahas,Postpaid 400,2024-04-17,0,772,400,100,2000,26-35,Excellent (750+),2024,4,400,Excellent
VF-000247,Ghada Mohamed Hassan,1022199793,43,Nasr City - El Zahraa,Prepaid 200,2024-06-01,0,584,200,40,800,36-50,Fair (500-650),2024,6,200,Fair
VF-000248,Noha Nabil Khalil,1093182506,21,Nasr City - Zone 7,Prepaid 200,2022-05-10,0,592,200,40,800,18-25,Fair (500-650),2022,5,200,Fair
VF-000249,Tarek Nabil Khalil,1024270328,58,Nasr City - Zone 8,Prepaid 200,2023-12-24,0,461,200,40,800,50+,Poor (<500),2023,12,200,Poor
VF-000250,Youssef Ibrahim El-Banna,1024464073,43,Nasr City - Zone 7,Family Plan,2024-07-11,0,701,300,80,1500,36-50,Good (650-750),2024,7,300,Good
VF-000251,Shimaa Magdy Ali,1068090825,49,Nasr City - Zone 1,Prepaid 200,2025-06-23,0,587,200,40,800,36-50,Fair (500-650),2025,6,200,Fair
VF-000252,Omar Ramadan Qasim,1066192230,56,Nasr City - Abbas El-Akkad,Postpaid 400,2023-04-02,0,817,400,100,2000,50+,Excellent (750+),2023,4,400,Excellent
VF-000253,Dina Hassan Mansour,1052132393,56,Nasr City - Mostafa El-Nahas,Prepaid 200,2023-03-07,0,583,200,40,800,50+,Fair (500-650),2023,3,200,Fair
VF-000254,Dina Mahmoud Badawi,1088222933,52,Nasr City - Zone 10,Prepaid 200,2023-12-12,0,593,200,40,800,50+,Fair (500-650),2023,12,200,Fair
VF-000255,Fatima Magdy Hassan,1036830448,19,Nasr City - El Zahraa,Student Plan,2026-02-10,0,669,80,20,200,18-25,Good (650-750),2026,2,80,Good
VF-000256,Rana Lotfy Abdullah,1085414925,40,Nasr City - El Mirghany,Postpaid 250,2024-03-31,0,807,600,200,5000,36-50,Excellent (750+),2024,3,250,Excellent
VF-000257,Nour Ramadan Salamah,1043734435,44,Nasr City - Zone 10,Student Plan,2020-04-05,0,741,80,20,200,36-50,Poor (<500),2020,4,80,Good
VF-000258,Shimaa Lotfy Hanafi,1019995059,56,Nasr City - Zone 7,Postpaid 150,2024-09-04,0,514,150,25,500,50+,Fair (500-650),2024,9,150,Fair
VF-000259,Mostafa Omar Mahmoud,1053302669,39,Nasr City - El Mirghany,Prepaid 50,2025-12-09,0,307,50,5,100,36-50,Poor (<500),2025,12,50,Poor
VF-000260,Sara Gamal Badawi,1031390345,32,Nasr City - Zone 3,Postpaid 400,2020-08-20,0,750,400,100,2000,26-35,Excellent (750+),2020,8,400,Good
VF-000261,Reem Abdallah El-Gazzar,1097147586,57,Nasr City - Mostafa El-Nahas,Unlimited Premium,2022-10-10,1,776,600,200,5000,50+,Excellent (750+),2022,10,800,Excellent
VF-000262,Yasmin Ibrahim Salamah,1060326016,34,Nasr City - Mostafa El-Nahas,Postpaid 400,2024-08-15,0,837,400,100,2000,26-35,Excellent (750+),2024,8,400,Excellent
VF-000263,Omar Mahmoud El-Gazzar,1099970857,52,Nasr City - Mostafa El-Nahas,Prepaid 100,2021-09-12,1,618,100,15,300,50+,Poor (<500),2021,9,100,Fair
VF-000264,Ghada Ali Hanafi,1015085015,61,Nasr City - Zone 3,Postpaid 150,2023-07-05,0,701,150,25,500,50+,Good (650-750),2023,7,150,Good
VF-000265,Salma Ramadan Rida,1025878730,58,Nasr City - El Zahraa,Student Plan,2022-12-10,0,641,80,20,200,50+,Poor (<500),2022,12,80,Fair
VF-000266,Walid Magdy Hassan,1068743898,36,Nasr City - Zone 8,Prepaid 100,2025-08-06,0,397,100,15,300,36-50,Poor (<500),2025,8,100,Poor
VF-000267,Ghada Hassan El-Sharkawi,1028974879,57,Nasr City - Zone 10,Unlimited Premium,2020-03-07,0,812,800,-1,-1,50+,Excellent (750+),2020,3,800,Excellent
VF-000268,Rana Farouk Awad,1043922427,50,Nasr City - Zone 3,Prepaid 100,2026-02-22,0,354,100,15,300,36-50,Poor (<500),2026,2,100,Poor
VF-000269,Ghada Lotfy Ibrahim,1087926229,36,Nasr City - Zone 2,Student Plan,2025-04-26,0,338,80,20,200,36-50,Poor (<500),2025,4,80,Poor
VF-000270,Tarek Fathi Rida,1085907105,39,Nasr City - Abbas El-Akkad,Postpaid 150,2022-12-01,0,608,150,25,500,36-50,Fair (500-650),2022,12,150,Fair
VF-000271,Heba Nabil Ali,1050999730,61,Nasr City - Zone 10,Prepaid 100,2022-10-19,0,511,100,15,300,50+,Fair (500-650),2022,10,100,Fair
VF-000272,Hassan Ali Hanafi,1088100019,22,Nasr City - Zone 1,Prepaid 100,2021-07-05,0,633,100,15,300,18-25,Poor (<500),2021,7,100,Fair
VF-000273,Ghada Hassan Zidan,1077259613,43,Nasr City - Zone 7,Student Plan,2020-09-28,0,547,80,20,200,36-50,Poor (<500),2020,9,80,Fair
VF-000274,Hany Magdy Ali,1098504955,46,Nasr City - Zone 3,Unlimited Premium,2024-08-14,0,766,800,-1,-1,36-50,,2024,8,800,Excellent
VF-000275,Ali Omar Zidan,1058486337,32,Nasr City - Zone 1,Postpaid 150,2023-07-01,0,835,600,200,5000,26-35,Excellent (750+),2023,7,150,Excellent
VF-000276,Heba Lotfy Helmy,1020447168,29,Nasr City - El Zahraa,Postpaid 250,2021-08-07,0,611,250,50,1000,26-35,Fair (500-650),2021,8,250,Fair
VF-000277,Amira Mohamed Badawi,1096366021,26,Nasr City - El Mirghany,Prepaid 50,2023-03-10,0,538,50,5,100,26-35,Poor (<500),2023,3,50,Fair
VF-000278,Noha Ibrahim Shahatah,1096873663,61,Nasr City - El Mirghany,Postpaid 150,2023-09-27,0,613,150,25,500,50+,Fair (500-650),2023,9,150,Fair
VF-000279,Amr Hassan Abdullah,1090444404,28,Nasr City - Zone 8,Postpaid 400,2023-09-01,0,484,400,100,2000,26-35,,2023,9,400,Poor
VF-000280,Sami Fathi El-Banna,1088201440,48,Nasr City - Zone 3,Postpaid 250,2021-09-19,0,620,250,50,1000,36-50,Fair (500-650),2021,9,250,Fair
VF-000281,Eman Ali Farouk,1080157128,42,Nasr City - El Zahraa,Prepaid 100,2021-06-21,0,526,100,15,300,36-50,Poor (<500),2021,6,100,Fair
VF-000282,Tamer Lotfy Badawi,1090996996,21,Nasr City - Zone 2,Postpaid 250,2024-11-22,0,661,250,50,1000,18-25,Good (650-750),2024,11,250,Good
VF-000283,Tamer Fathi Ramadan,1087325627,67,Nasr City - El Zahraa,Prepaid 100,2024-12-30,0,763,600,200,5000,50+,Excellent (750+),2024,12,100,Excellent
VF-000284,Heba Abdallah Mahmoud,1010965569,63,Nasr City - Zone 1,Student Plan,2022-09-01,0,630,80,20,200,50+,Poor (<500),2022,9,80,Fair
VF-000285,Heba Lotfy Mansour,1063345392,54,Nasr City - Zone 10,Postpaid 400,2025-12-03,0,408,400,100,2000,50+,,2025,12,400,Poor
VF-000286,Reem Nabil El-Gazzar,1040839382,63,Nasr City - El Zahraa,Prepaid 50,2022-12-16,0,483,50,5,100,50+,Poor (<500),2022,12,50,Poor
VF-000287,Mostafa Ramadan Awad,1068435370,18,Nasr City - Zone 2,Family Plan,2023-12-04,0,848,300,80,1500,18-25,Excellent (750+),2023,12,300,Excellent
VF-000288,Eman Magdy El-Sharkawi,1068917831,63,Nasr City - Abbas El-Akkad,Family Plan,2024-09-12,0,648,300,80,1500,50+,Fair (500-650),2024,9,300,Fair
VF-000289,Ayman Ahmed Zidan,1063611082,33,Nasr City - Zone 1,Prepaid 100,2025-08-06,0,421,600,200,5000,26-35,,2025,8,100,Poor
VF-000290,Bassam Sayed Hanafi,1047112255,59,Nasr City - Abbas El-Akkad,Unlimited Premium,2022-08-07,0,672,800,-1,-1,50+,,2022,8,800,Good
VF-000291,Bassam Ali Badawi,1082196170,36,Nasr City - Zone 10,Unlimited Premium,2026-03-12,0,650,800,-1,-1,36-50,,2026,3,800,Fair
VF-000292,Doaa Salah Helmy,1095048646,19,Nasr City - El Mirghany,Student Plan,2025-04-17,0,720,80,20,200,18-25,Poor (<500),2025,4,80,Good
VF-000293,Ashraf Omar Farouk,1055901507,36,Nasr City - Zone 2,Postpaid 250,2021-02-28,0,724,250,50,1000,36-50,Good (650-750),2021,2,250,Good
VF-000294,Nader Abdallah Farouk,1043513553,65,Nasr City - Zone 7,Prepaid 50,2024-05-10,0,360,50,5,100,50+,Poor (<500),2024,5,50,Poor
VF-000295,Eman Mohamed El-Gazzar,1076080806,52,Nasr City - Zone 1,Postpaid 250,2023-03-11,0,634,250,50,1000,50+,Fair (500-650),2023,3,250,Fair
VF-000296,Yasmin Abdel El-Gazzar,1074199033,54,Nasr City - Zone 3,Postpaid 400,2022-06-08,0,759,400,100,2000,50+,Excellent (750+),2022,6,400,Excellent
VF-000297,Ashraf Magdy Rida,1087981603,38,Nasr City - Zone 1,Prepaid 100,2024-07-29,0,347,100,15,300,36-50,Poor (<500),2024,7,100,Poor
VF-000298,Aya Mahmoud Shahatah,1058999937,45,Nasr City - Zone 7,Postpaid 150,2026-02-12,0,726,150,25,500,36-50,Good (650-750),2026,2,150,Good
VF-000299,Wael Omar Ramadan,1030072000,37,Nasr City - Mostafa El-Nahas,Prepaid 100,2025-04-27,0,337,100,15,300,36-50,Poor (<500),2025,4,100,Poor
VF-000300,Amira Sayed Gamal,1031923376,53,Nasr City - Abbas El-Akkad,Prepaid 100,2023-09-09,0,709,100,15,300,50+,Poor (<500),2023,9,100,Good
VF-000301,Aya Lotfy Abdel-Aziz,1057122567,69,Nasr City - Zone 8,Prepaid 100,2020-11-18,0,488,100,15,300,50+,Poor (<500),2020,11,100,Poor
VF-000302,Aya Gamal Qasim,1048456543,50,Nasr City - El Mirghany,Postpaid 150,2020-08-09,0,466,150,25,500,36-50,Poor (<500),2020,8,150,Poor
VF-000303,Sara Ali Ahmed,1045899536,39,Nasr City - Zone 7,Family Plan,2023-08-17,0,657,300,80,1500,36-50,Good (650-750),2023,8,300,Good
VF-000304,Salma Mahmoud Ahmed,1020746107,19,Nasr City - Zone 3,Student Plan,2020-12-07,0,376,80,20,200,18-25,Poor (<500),2020,12,80,Poor
VF-000305,Nada Ali Hassan,1062324272,34,Nasr City - Abbas El-Akkad,Family Plan,2021-04-09,0,658,300,80,1500,26-35,Good (650-750),2021,4,300,Good
VF-000306,Ahmed Nabil El-Banna,1083624500,38,Nasr City - El Mirghany,Family Plan,2025-04-07,0,733,600,200,5000,36-50,,2025,4,300,Good
VF-000307,Nada Lotfy El-Sharkawi,1069305486,40,Unknown,Unlimited Premium,2021-11-22,0,763,800,-1,-1,36-50,Excellent (750+),2021,11,800,Excellent
VF-000308,Walid Sayed Shahatah,1067772049,52,Nasr City - Zone 1,Prepaid 100,2020-06-23,0,409,100,15,300,50+,Poor (<500),2020,6,100,Poor
VF-000309,Yasmin Abdel Ahmed,1066672010,63,Nasr City - El Zahraa,Prepaid 50,2024-07-09,0,384,50,5,100,50+,Poor (<500),2024,7,50,Poor
VF-000310,Salma Abdallah El-Banna,1071115104,19,Nasr City - Zone 3,Student Plan,2022-03-16,0,747,80,20,200,18-25,Poor (<500),2022,3,80,Good
VF-000311,Mostafa Ibrahim El-Sharkawi,1030224423,35,Nasr City - Zone 3,Student Plan,2021-05-07,0,363,80,20,200,26-35,Poor (<500),2021,5,80,Poor
VF-000312,Tarek Ali Khalil,1019581091,66,Nasr City - Zone 3,Family Plan,2024-05-06,0,743,300,80,1500,50+,Good (650-750),2024,5,300,Good
VF-000313,Karim Salah Farouk,1022611138,65,Nasr City - Zone 1,Postpaid 250,2023-04-05,0,714,250,50,1000,50+,Good (650-750),2023,4,250,Good
VF-000314,Wael Lotfy Badawi,1058375646,25,Nasr City - Zone 8,Prepaid 100,2022-05-05,0,409,100,15,300,18-25,Poor (<500),2022,5,100,Poor
VF-000315,Tamer Omar Helmy,1087990837,25,Nasr City - El Zahraa,Postpaid 400,2026-04-10,0,422,400,100,2000,18-25,,2026,4,400,Poor
VF-000316,Ayman Gamal El-Gazzar,1081988124,58,Nasr City - Zone 1,Family Plan,2023-05-12,0,651,300,80,1500,50+,Good (650-750),2023,5,300,Good
VF-000317,Rana Mohamed Nasser,1075136149,42,Nasr City - Zone 10,Postpaid 150,2024-07-07,0,829,600,200,5000,36-50,Excellent (750+),2024,7,150,Excellent
